start date,start time,end date,end time,unk,class Id,Estudi,Codi_Ass + Assignatura,grup matricula
28/10/2024,12:30,28/10/2024,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 412,28
28/10/2024,12:30,28/10/2024,14:30,2,QC/0011,10062 Enginyeria Informàtica,105072 Tecnologia Blockchain i Criptomonedes - 450,20
28/10/2024,12:30,28/10/2024,14:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 432,39
28/10/2024,12:30,28/10/2024,14:30, ,Q5/1011,10062 Enginyeria Informàtica,102753 Visualització Gràfica Interactiva - 441,37
28/10/2024,15:00,28/10/2024,16:00, ,Q3/0009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 452,Sense grup de matricula
28/10/2024,15:00,28/10/2024,16:00,1,Q4/1013,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 453,Sense grup de matricula
28/10/2024,15:00,28/10/2024,17:00,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 451,42
28/10/2024,15:00,28/10/2024,17:00, ,Q4/0007,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 417,32
28/10/2024,15:00,28/10/2024,17:00,2,Q2/0013,10062 Enginyeria Informàtica,102763 Requisits del Software - 422,Sense grup de matricula
28/10/2024,15:00,28/10/2024,17:00, ,Q3/0003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 45,105
28/10/2024,16:00,28/10/2024,18:00,2,Q1/0007,10062 Enginyeria Informàtica,102744 Bases de Dades - 452,29
28/10/2024,17:00,28/10/2024,18:00, ,Q2/1013,10062 Enginyeria Informàtica,103801 Àlgebra - 452,Sense grup de matricula
28/10/2024,17:00,28/10/2024,18:00,1,Q3/0009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 451,Sense grup de matricula
28/10/2024,17:00,28/10/2024,18:00, ,Q3/0003,10062 Enginyeria Informàtica,103801 Àlgebra - 451,Sense grup de matricula
28/10/2024,17:00,28/10/2024,19:00, ,Q4/0007,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 419,84
28/10/2024,18:00,28/10/2024,20:00,2,Q2/1013,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 451,50
28/10/2024,18:00,28/10/2024,20:00,2,Q2/0017,10062 Enginyeria Informàtica,103803 Estadística - 411,Sense grup de matricula
29/10/2024,08:30,29/10/2024,09:30,1,Q2/1003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 412,32
29/10/2024,08:30,29/10/2024,09:30,1,Q3/0009,10062 Enginyeria Informàtica,103803 Estadística - 411,Sense grup de matricula
29/10/2024,08:30,29/10/2024,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 432,39
29/10/2024,08:30,29/10/2024,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102752 Sistemes d'Informació - 450,108
29/10/2024,08:30,29/10/2024,10:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 411,Sense grup de matricula
29/10/2024,08:30,29/10/2024,10:30,2,Q5/2003,10062 Enginyeria Informàtica,102791 Sistemes Encastats - 431,Sense grup de matricula
29/10/2024,08:30,29/10/2024,10:30,2,Q3/0013,10062 Enginyeria Informàtica,102787 Aprenentatge Computacional - 441,Sense grup de matricula
29/10/2024,08:30,29/10/2024,10:30,2,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 41,74
29/10/2024,08:30,29/10/2024,10:30,2,Q4/1003,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 411,Sense grup de matricula
29/10/2024,08:30,29/10/2024,10:30,2,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 431,38
29/10/2024,09:30,29/10/2024,10:30,1,Q3/0009,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 411,33
29/10/2024,09:30,29/10/2024,10:30,1,Q2/1003,10062 Enginyeria Informàtica,103803 Estadística - 412,Sense grup de matricula
29/10/2024,10:30,29/10/2024,11:30, ,Q3/0013,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 451,Sense grup de matricula
29/10/2024,10:30,29/10/2024,11:30,1,Q2/1003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 432,37
29/10/2024,10:30,29/10/2024,11:30, ,Q2/1005,10062 Enginyeria Informàtica,102758 Test i Qualitat del Software - 421,Sense grup de matricula
29/10/2024,10:30,29/10/2024,11:30,1,Q3/0009,10062 Enginyeria Informàtica,103803 Estadística - 431,Sense grup de matricula
29/10/2024,10:30,29/10/2024,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102776 Gestió i Administració de Xarxes - 430,42
29/10/2024,10:30,29/10/2024,12:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 412,Sense grup de matricula
29/10/2024,10:30,29/10/2024,12:30,2,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 43,74
29/10/2024,10:30,29/10/2024,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 411,36
29/10/2024,10:30,29/10/2024,12:30,2,Q4/1009,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 413,16
29/10/2024,10:30,29/10/2024,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102787 Aprenentatge Computacional - 440,76
29/10/2024,10:30,29/10/2024,12:30,2,Q2/0011,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 412,Sense grup de matricula
29/10/2024,11:30,29/10/2024,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 452,Sense grup de matricula
29/10/2024,11:30,29/10/2024,12:30,1,Q3/0009,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 431,38
29/10/2024,11:30,29/10/2024,12:30, ,Q2/1005,10062 Enginyeria Informàtica,102758 Test i Qualitat del Software - 422,Sense grup de matricula
29/10/2024,11:30,29/10/2024,12:30,1,Q2/1003,10062 Enginyeria Informàtica,103803 Estadística - 432,Sense grup de matricula
29/10/2024,12:30,29/10/2024,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 412,36
29/10/2024,12:30,29/10/2024,14:30,2,Q2/0019,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 414,Sense grup de matricula
29/10/2024,12:30,29/10/2024,14:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 413,Sense grup de matricula
29/10/2024,12:30,29/10/2024,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 433,27
29/10/2024,12:30,29/10/2024,14:30,2,Q1/1007,10062 Enginyeria Informàtica,102787 Aprenentatge Computacional - 442,Sense grup de matricula
29/10/2024,12:30,29/10/2024,14:30, ,Q4/1013,10062 Enginyeria Informàtica,102762 Anglès Professional I - 410,38
29/10/2024,15:00,29/10/2024,17:00,2,Q2/1013,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 45,72
29/10/2024,15:00,29/10/2024,17:00,2,Q2/0019,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 413,Sense grup de matricula
29/10/2024,15:00,29/10/2024,17:00, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 416,Sense grup de matricula
29/10/2024,15:00,29/10/2024,17:00, ,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 452,32
29/10/2024,15:00,29/10/2024,17:00,2,Q3/0009,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 451,41
29/10/2024,15:00,29/10/2024,17:00, ,Q3/0011,10062 Enginyeria Informàtica,102787 Aprenentatge Computacional - 443,Sense grup de matricula
29/10/2024,15:00,29/10/2024,17:00, ,Q2/0011,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 415,Sense grup de matricula
29/10/2024,17:00,29/10/2024,18:00,1,Q3/0003,10062 Enginyeria Informàtica,103803 Estadística - 451,Sense grup de matricula
29/10/2024,17:00,29/10/2024,19:00,2,Q2/0011,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 417,Sense grup de matricula
29/10/2024,18:00,29/10/2024,19:00,1,Q3/0003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 451,27
30/10/2024,08:30,30/10/2024,09:30,1,Q4/1003,10062 Enginyeria Informàtica,102791 Sistemes Encastats - 431,Sense grup de matricula
30/10/2024,08:30,30/10/2024,10:30,2,Q1/1003,10062 Enginyeria Informàtica,103801 Àlgebra - 41,75
30/10/2024,08:30,30/10/2024,10:30,2,Q2/1005,10062 Enginyeria Informàtica,102744 Bases de Dades - 431,42
30/10/2024,08:30,30/10/2024,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 432,35
30/10/2024,08:30,30/10/2024,10:30, ,Q2/1013,10062 Enginyeria Informàtica,102741 Gestió i Administració de Bases de Dades - 420,81
30/10/2024,08:30,30/10/2024,10:30,2,QC/0011,10062 Enginyeria Informàtica,105073 Tecnologies de Compressió de la Informació - 450,18
30/10/2024,08:30,30/10/2024,10:30,2,Q1/1007,10062 Enginyeria Informàtica,102759 Disseny de Software - 450,84
30/10/2024,08:30,30/10/2024,10:30,2,Q3/0003,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 41,75
30/10/2024,08:30,30/10/2024,10:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 440,44
30/10/2024,09:30,30/10/2024,10:30, ,Q3/0013,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 410,Sense grup de matricula
30/10/2024,10:30,30/10/2024,11:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 412,Sense grup de matricula
30/10/2024,10:30,30/10/2024,11:30, ,Q3/0003,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 411,Sense grup de matricula
30/10/2024,10:30,30/10/2024,11:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 411,Sense grup de matricula
30/10/2024,10:30,30/10/2024,12:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 441,42
30/10/2024,10:30,30/10/2024,12:30,2,Q2/1009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 43,88
30/10/2024,10:30,30/10/2024,12:30,2,Q1/1003,10062 Enginyeria Informàtica,103801 Àlgebra - 43,69
30/10/2024,10:30,30/10/2024,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102778 Arquitectures Avançades - 430,40
30/10/2024,10:30,30/10/2024,12:30,2,QC/0011,10062 Enginyeria Informàtica,105072 Tecnologia Blockchain i Criptomonedes - 450,20
30/10/2024,10:30,30/10/2024,12:30, ,Q2/1005,10062 Enginyeria Informàtica,102744 Bases de Dades - 411,41
30/10/2024,11:30,30/10/2024,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 412,Sense grup de matricula
30/10/2024,11:30,30/10/2024,12:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 411,Sense grup de matricula
30/10/2024,11:30,30/10/2024,12:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 412,Sense grup de matricula
30/10/2024,12:30,30/10/2024,13:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 431,Sense grup de matricula
30/10/2024,12:30,30/10/2024,13:30, ,Q2/1009,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 431,Sense grup de matricula
30/10/2024,12:30,30/10/2024,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 413,Sense grup de matricula
30/10/2024,12:30,30/10/2024,13:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 432,Sense grup de matricula
30/10/2024,12:30,30/10/2024,14:30,2,Q1/1003,10062 Enginyeria Informàtica,102759 Disseny de Software - 420,74
30/10/2024,12:30,30/10/2024,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 412,28
30/10/2024,13:30,30/10/2024,14:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 432,Sense grup de matricula
30/10/2024,13:30,30/10/2024,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 414,Sense grup de matricula
30/10/2024,13:30,30/10/2024,14:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 431,Sense grup de matricula
30/10/2024,15:00,30/10/2024,16:00,1,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 451,Sense grup de matricula
30/10/2024,15:00,30/10/2024,16:00,1,Q2/1013,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 452,Sense grup de matricula
30/10/2024,15:00,30/10/2024,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102744 Bases de Dades - 452,29
30/10/2024,15:00,30/10/2024,17:00,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 451,42
30/10/2024,16:00,30/10/2024,17:00, ,Q3/0009,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 415,Sense grup de matricula
30/10/2024,16:00,30/10/2024,17:00,1,Q3/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 471,Sense grup de matricula
30/10/2024,16:00,30/10/2024,17:00,1,Q2/1013,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 451,Sense grup de matricula
30/10/2024,16:00,30/10/2024,17:00, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 452,Sense grup de matricula
30/10/2024,17:00,30/10/2024,18:00, ,Q3/0009,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 416,Sense grup de matricula
30/10/2024,17:00,30/10/2024,19:00,2,Q4/0011,10062 Enginyeria Informàtica,103801 Àlgebra - 45,91
30/10/2024,17:00,30/10/2024,19:00, ,Q3/0003,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 45,78
30/10/2024,18:00,30/10/2024,19:00, ,Q3/0009,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 417,Sense grup de matricula
31/10/2024,08:30,31/10/2024,09:30, ,Q3/0009,10062 Enginyeria Informàtica,102759 Disseny de Software - 422,Sense grup de matricula
31/10/2024,08:30,31/10/2024,09:30,1,Q4/1003,10062 Enginyeria Informàtica,102763 Requisits del Software - 421,Sense grup de matricula
31/10/2024,08:30,31/10/2024,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 432,39
31/10/2024,08:30,31/10/2024,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102791 Sistemes Encastats - 430,80
31/10/2024,08:30,31/10/2024,10:30,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 412,38
31/10/2024,08:30,31/10/2024,10:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 411,40
31/10/2024,08:30,31/10/2024,10:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 418,Sense grup de matricula
31/10/2024,08:30,31/10/2024,10:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 414,22
31/10/2024,08:30,31/10/2024,10:30,2,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 431,38
31/10/2024,08:30,31/10/2024,10:30,2,Q4/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 410,105
31/10/2024,08:30,31/10/2024,10:30,2,Q2/1013,10062 Enginyeria Informàtica,102753 Visualització Gràfica Interactiva - 440,39
31/10/2024,08:30,31/10/2024,10:30,2,Q2/1009,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 41,66
31/10/2024,09:30,31/10/2024,10:30,1,Q4/1003,10062 Enginyeria Informàtica,102759 Disseny de Software - 421,Sense grup de matricula
31/10/2024,09:30,31/10/2024,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102763 Requisits del Software - 422,Sense grup de matricula
31/10/2024,10:30,31/10/2024,12:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 419,Sense grup de matricula
31/10/2024,10:30,31/10/2024,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102776 Gestió i Administració de Xarxes - 430,42
31/10/2024,10:30,31/10/2024,12:30,2,Q4/1009,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 413,16
31/10/2024,10:30,31/10/2024,12:30, ,Q1/1007,10062 Enginyeria Informàtica,"102786 Coneixement, Raonament i Incertesa - 440",75
31/10/2024,10:30,31/10/2024,12:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 432,39
31/10/2024,10:30,31/10/2024,12:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 415,20
31/10/2024,10:30,31/10/2024,12:30,2,Q3/0003,10062 Enginyeria Informàtica,102758 Test i Qualitat del Software - 420,108
31/10/2024,10:30,31/10/2024,12:30,2,Q4/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 415,93
31/10/2024,10:30,31/10/2024,12:30,2,Q1/1003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 43,75
31/10/2024,10:30,31/10/2024,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 411,36
31/10/2024,10:30,31/10/2024,12:30,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 431,34
31/10/2024,12:30,31/10/2024,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102759 Disseny de Software - 452,Sense grup de matricula
31/10/2024,12:30,31/10/2024,13:30, ,Q1/1007,10062 Enginyeria Informàtica,102773 Fonaments de Tecnologia de la Informació - 451,Sense grup de matricula
31/10/2024,12:30,31/10/2024,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 412,36
31/10/2024,12:30,31/10/2024,14:30, ,Q2/0011,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 421,Sense grup de matricula
31/10/2024,12:30,31/10/2024,14:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 420,Sense grup de matricula
31/10/2024,12:30,31/10/2024,14:30, ,Q4/1013,10062 Enginyeria Informàtica,102762 Anglès Professional I - 410,38
31/10/2024,12:30,31/10/2024,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 433,27
31/10/2024,12:30,31/10/2024,14:30, ,Q5/1011,10062 Enginyeria Informàtica,102753 Visualització Gràfica Interactiva - 441,37
31/10/2024,12:30,31/10/2024,14:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 416,Sense grup de matricula
31/10/2024,13:30,31/10/2024,14:30,1,Q1/1007,10062 Enginyeria Informàtica,102759 Disseny de Software - 451,Sense grup de matricula
31/10/2024,13:30,31/10/2024,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102773 Fonaments de Tecnologia de la Informació - 452,Sense grup de matricula
31/10/2024,15:00,31/10/2024,17:00,2,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 422,Sense grup de matricula
31/10/2024,15:00,31/10/2024,17:00,2,Q3/0003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 45,27
31/10/2024,15:00,31/10/2024,17:00,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 451,50
31/10/2024,15:00,31/10/2024,17:00,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 417,20
31/10/2024,17:00,31/10/2024,19:00, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 452,32
31/10/2024,17:00,31/10/2024,19:00, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 423,Sense grup de matricula
31/10/2024,17:00,31/10/2024,19:00,2,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 451,41
01/11/2024,08:30,01/11/2024,09:30, ,Q1/1003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 41,68
01/11/2024,08:30,01/11/2024,10:30,2,Q1/1007,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 450,77
01/11/2024,08:30,01/11/2024,10:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 440,44
01/11/2024,08:30,01/11/2024,10:30,2,Q2/0011,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 419,Sense grup de matricula
01/11/2024,08:30,01/11/2024,10:30,2,Q2/1009,10062 Enginyeria Informàtica,103803 Estadística - 41,65
01/11/2024,08:30,01/11/2024,10:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 418,Sense grup de matricula
01/11/2024,09:30,01/11/2024,10:30,1,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 41,74
01/11/2024,10:30,01/11/2024,11:30, ,Q1/1003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 43,70
01/11/2024,10:30,01/11/2024,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102741 Gestió i Administració de Bases de Dades - 421,Sense grup de matricula
01/11/2024,10:30,01/11/2024,12:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 441,42
01/11/2024,10:30,01/11/2024,12:30,2,Q3/0003,10062 Enginyeria Informàtica,103803 Estadística - 43,68
01/11/2024,10:30,01/11/2024,12:30,2,QC/0011,10062 Enginyeria Informàtica,105073 Tecnologies de Compressió de la Informació - 450,18
01/11/2024,11:30,01/11/2024,12:30,1,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 43,74
